"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"20","1415996_at","Txnip","56338","thioredoxin interacting protein",0.0287900042389619,9.92611690427499,0.0705478657780194,0.944355476466163,0.944355476466163,-4.61682266690975
"21","1416007_at","Satb1","20230","special AT-rich sequence binding protein 1",-0.141201711900518,9.33825568781016,-0.213154013153778,0.833048063628624,0.833048063628624,-4.61592420085823
"22","1416015_s_at","Abce1","24015","ATP-binding cassette, sub-family E member 1",0.164055645773579,6.77965743617911,0.404728532569504,0.689343226967443,0.689343226967443,-4.6133127741941
"23","1416021_a_at","Fabp5","16592","fatty acid binding protein 5, epidermal",0.263885011512895,7.29682907757448,0.490806512952154,0.62812246672941,0.62812246672941,-4.61162587481841
"24","1416025_at","Fgg","99571","fibrinogen gamma chain",2.67138372934522,6.99248847558869,2.26855544998341,0.0327945372253874,0.0327945372253874,-4.52264451631708
"25","1416064_a_at","Hspa5","14828","heat shock protein 5",0.118897988739832,10.2923144690416,0.33345328717461,0.74175379196889,0.74175379196889,-4.61447034867821
"26","1416065_a_at","Ankrd10","102334","ankyrin repeat domain 10",-0.148948110371164,8.11587551139492,-0.236095098673737,0.815407701829033,0.815407701829033,-4.61569580722633
"27","1416071_at","Ddx18","66942","DEAD box helicase 18",-0.0182936338874784,7.44750530505355,-0.0511773296799282,0.959617425615023,0.959617425615023,-4.61687512326964
"28","1416082_at","Rab1a","19324","RAB1A, member RAS oncogene family",0.135791488469355,10.5133199595684,0.372793534534628,0.712648673022091,0.712648673022091,-4.61385843883282
"29","1416106_at","Kti12","100087","KTI12 homolog, chromatin associated",-0.124880019719434,7.09578908923387,-0.32038350713874,0.751513515543313,0.751513515543313,-4.6146588377959
"30","1416107_at","Nsg2","18197","neuron specific gene family member 2",-0.132980981553246,8.26172099816511,-0.181020261525438,0.857906275486566,0.857906275486566,-4.61620516305181
"31","1416111_at","Cd83","12522","CD83 antigen",-0.120808677290503,7.43673899734793,-0.148395839648043,0.883298392910099,0.883298392910099,-4.61644378443186
"32","1416119_at","Txn1","22166","thioredoxin 1",0.244322345271243,11.2913946957763,0.41999416219654,0.678310924395555,0.678310924395555,-4.61303652855215
"33","1416125_at","Fkbp5","14229","FK506 binding protein 5",-0.159383216446468,8.4849700176396,-0.271888109736518,0.78808621556849,0.78808621556849,-4.6152933538176
"34","1416145_at","Dhx15","13204","DEAH-box helicase 15",0.0798556756000792,9.64727734736868,0.197147656978547,0.845409867645195,0.845409867645195,-4.6160698418481
"35","1416165_at","Rab31","106572","RAB31, member RAS oncogene family",0.11946040042341,8.41425674026026,0.26760354710121,0.791342872475575,0.791342872475575,-4.61534448343163
"36","1416203_at","Aqp1","11826","aquaporin 1",0.267278342460727,11.1627865047236,0.679323185936292,0.503580240978444,0.503580240978444,-4.60685744541363
"37","1416206_at","Sipa1","20469","signal-induced proliferation associated gene 1",-0.00970270781304094,8.58786990726897,-0.0237270140310476,0.981270999610999,0.981270999610999,-4.61692087529509
"38","1416210_at","Imp3","102462","IMP3, U3 small nucleolar ribonucleoprotein",-0.13923697838969,8.44267444263051,-0.334128689294395,0.741250626081073,0.741250626081073,-4.61446040714365
"39","1416234_at","Lrrc59","98238","leucine rich repeat containing 59",0.104567573716094,7.80423550542712,0.294481709706064,0.770979539607875,0.770979539607875,-4.61501047915448
"40","1416239_at","Ass1","11898","argininosuccinate synthetase 1",0.495767356395598,8.01319564066768,1.06278947835026,0.298694331061416,0.298694331061416,-4.59292769115149
"41","1416249_at","Nadk","192185","NAD kinase",-0.00949383838364959,8.52946088044659,-0.0176884793651645,0.98603693103414,0.98603693103414,-4.61692644064093
"42","1416254_a_at","Vps16","80743","VSP16 CORVET/HOPS core subunit",0.00569057319154709,7.25463951618921,0.0135866802436803,0.989274601944546,0.989274601944546,-4.61692929545961
"43","1416268_at","Ets2","23872","E26 avian leukemia oncogene 2, 3' domain",0.0584550755281432,7.8857164817991,0.132400300399423,0.895796587608324,0.895796587608324,-4.61654357453641
"44","1416289_at","Plod1","18822","procollagen-lysine, 2-oxoglutarate 5-dioxygenase 1",0.356514228947909,6.06947021467994,0.757937008172152,0.456034534402022,0.456034534402022,-4.60444818241656
"45","1416295_a_at","Il2rg","16186","interleukin 2 receptor, gamma chain",-0.210823149221103,10.3231213224224,-0.448092576763121,0.658196771518547,0.658196771518547,-4.61250214528935
"46","1416301_a_at","Ebf1","13591","early B cell factor 1",-0.259407362906476,6.97092568177376,-0.26778161222584,0.791207449060057,0.791207449060057,-4.61534237448055
"47","1416313_at","Mllt11","56772","myeloid/lymphoid or mixed-lineage leukemia; translocated to, 11",-0.135139040444086,6.42722332024582,-0.317510932572082,0.753664333558997,0.753664333558997,-4.61469927265549
"48","1416316_at","Slc27a2","26458","solute carrier family 27 (fatty acid transporter), member 2",0.736990896289218,7.5098348048872,1.3639828745706,0.185515862635429,0.185515862635429,-4.57851194077726
"49","1416326_at","Crip1","12925","cysteine-rich protein 1",-0.052851321095261,10.5771121119108,-0.124678610215423,0.901840050727022,0.901840050727022,-4.61658769027061
"50","1416329_at","Cyfip1","20430","cytoplasmic FMR1 interacting protein 1",0.34838942345073,8.41300898871458,0.586568697168463,0.563094977650832,0.563094977650832,-4.60938486147554
"51","1416332_at","Cirbp","12696","cold inducible RNA binding protein",-0.171440857866479,7.40948254367283,-0.190912190905242,0.850236737007379,0.850236737007379,-4.61612352252866
"52","1416359_at","Snx18","170625","sorting nexin 18",0.158118011227121,8.70046435877709,0.35446912602302,0.726153405556837,0.726153405556837,-4.61415176749495
"53","1416378_at","Pnkp","59047","polynucleotide kinase 3'- phosphatase",0.139889683877486,8.4698247745153,0.326153697296352,0.747199353138592,0.747199353138592,-4.61457653414148
"54","1416380_at","Mov10","17454","Mov10 RISC complex RNA helicase",0.14092874375635,6.4644891542014,0.309739827536878,0.759493053611989,0.759493053611989,-4.61480686485316
"55","1416381_a_at","Prdx5","54683","peroxiredoxin 5",0.150022675073293,10.8679487202755,0.230940268995703,0.819363155893347,0.819363155893347,-4.61574914121934
"56","1416382_at","Ctsc","13032","cathepsin C",0.337154758589049,10.7781000493867,0.597758745726059,0.555727102703942,0.555727102703942,-4.60909837496499
"57","1416393_at","Emg1","14791","EMG1 N1-specific pseudouridine methyltransferase",-0.0708851400476007,9.58813407257315,-0.177254540242617,0.860829765280408,0.860829765280408,-4.61623510748473
"58","1416410_at","Pafah1b3","18476","platelet-activating factor acetylhydrolase, isoform 1b, subunit 3",0.0891788155019118,6.32572745410952,0.217989860098135,0.829321784905434,0.829321784905434,-4.6158779812593
"59","1416414_at","Emilin1","100952","elastin microfibril interfacer 1",0.0388085641410774,6.70415576237234,0.0854870740641349,0.932599477801472,0.932599477801472,-4.6167708178902
"60","1416431_at","Tubb6","67951","tubulin, beta 6 class V",0.247050523287923,7.12613252899144,0.421163309888824,0.677468974834077,0.677468974834077,-4.61301496226854
"61","1416433_at","Rpa2","19891","replication protein A2",-0.0529006441630226,6.48736816612313,-0.1470650721854,0.884337062382313,0.884337062382313,-4.61645251867921
"62","1416435_at","Ltbr","17000","lymphotoxin B receptor",0.0913536755092617,7.17344251019848,0.191474961963348,0.849800847858889,0.849800847858889,-4.61611874805718
"63","1416438_at","Puf60","67959","poly-U binding splicing factor 60",0.013144480075411,8.59963308240142,0.0368869124115303,0.970887223432767,0.970887223432767,-4.6169031250756
"64","1416441_at","Cpq","54381","carboxypeptidase Q",0.195263844106696,6.60312387600354,0.550977414904007,0.586857970488896,0.586857970488896,-4.61026201031913
"65","1416443_a_at","Sae1","56459","SUMO1 activating enzyme subunit 1",-0.0945700239345761,7.58447393109682,-0.252535758514722,0.802826222651173,0.802826222651173,-4.61551791725338
"66","1416503_at","Lxn","17035","latexin",0.0902576330667033,6.6027698973675,0.218929555035832,0.828598171042794,0.828598171042794,-4.61586888056514
"67","1416514_a_at","Fscn1","14086","fascin actin-bundling protein 1",0.301738341536284,5.28539985039578,0.420462576443164,0.677973549309465,0.677973549309465,-4.61302789509591
"68","1416527_at","Rab32","67844","RAB32, member RAS oncogene family",0.225821778509353,7.83424769716594,0.389233983029377,0.700613355961637,0.700613355961637,-4.61358298304536
"69","1416530_a_at","Pnp","18950","purine-nucleoside phosphorylase",0.211636902295147,8.91606648816136,0.402214071802693,0.691167249615056,0.691167249615056,-4.61335732168428
"70","1416536_at","Pwwp3a","68114","PWWP domain containing 3A, DNA repair factor",-0.0864159161108713,5.98128845649272,-0.152041835468923,0.880453778210705,0.880453778210705,-4.61641945304309
"71","1416542_at","Phf1","21652","PHD finger protein 1",0.0136957867953837,7.9074119571192,0.0297399508793564,0.976525978442735,0.976525978442735,-4.61691372111984
"72","1416543_at","Nfe2l2","18024","nuclear factor, erythroid derived 2, like 2",0.0930301883490721,8.86010173982188,0.186536202339722,0.853627771569453,0.853627771569453,-4.61616017116191
"73","1416546_a_at","Rpl6","19988","ribosomal protein L6",0.0163031014977761,11.8744426543444,0.0444896224005989,0.964890603445292,0.964890603445292,-4.61688935866446
"74","1416600_a_at","Rcan1","54720","regulator of calcineurin 1",0.00311134105664301,7.25844743217932,0.00846440778042908,0.993318020077209,0.993318020077209,-4.61693180909149
"75","1416617_at","Acss1","68738","acyl-CoA synthetase short-chain family member 1",-0.0977015278611795,7.76833941519283,-0.168562435532602,0.867585507262169,0.867585507262169,-4.61630183450068
"76","1416625_at","Serping1","12258","serine (or cysteine) peptidase inhibitor, clade G, member 1",1.76315094717487,5.81743468608836,2.29224747901833,0.0311782322700769,0.0311782322700769,-4.52102066170908
"77","1416630_at","Id3","15903","inhibitor of DNA binding 3",0.253568874856581,7.18305734790659,0.382327539051335,0.70565973013339,0.70565973013339,-4.61370011165765
"78","1416635_at","Smpdl3a","57319","sphingomyelin phosphodiesterase, acid-like 3A",0.153358086483838,10.6140636108345,0.391400979943067,0.699032865586895,0.699032865586895,-4.61354581088076
"79","1416649_at","Ambp","11699","alpha 1 microglobulin/bikunin precursor",1.89756350725096,6.77905469056008,2.37449858884276,0.0261160153557702,0.0261160153557702,-4.51534801983156
"80","1416654_at","Slc31a2","20530","solute carrier family 31, member 2",0.219774787313204,7.72134116617243,0.439369421081873,0.664413967561472,0.664413967561472,-4.61267163057017
"81","1416676_at","Kng1","16644","kininogen 1",1.59141166425921,5.55702070148608,2.09060367995334,0.0475821900276924,0.0475821900276924,-4.53466554844009
"82","1416677_at","Apoh","11818","apolipoprotein H",1.61305476118372,7.66635131168865,2.1079428297461,0.0459148640752834,0.0459148640752834,-4.53350950437205
"83","1416697_at","Dpp4","13482","dipeptidylpeptidase 4",-0.236836241833495,7.44253663241488,-0.472463351282469,0.640961207918968,0.640961207918968,-4.61201159201086
"84","1416708_a_at","Gramd1a","52857","GRAM domain containing 1A",-0.0552798295159587,8.54927421081797,-0.0988310065285224,0.922111978286063,0.922111978286063,-4.61671612181937
"85","1416713_at","Tppp3","67971","tubulin polymerization-promoting protein family member 3",-0.157850722358489,7.26193400682161,-0.33156216768831,0.743163276648781,0.743163276648781,-4.61449807983071
"86","1416722_at","Hmg20a","66867","high mobility group 20A",-0.0501247415057708,8.27571314251927,-0.133698527025271,0.894781138451698,0.894781138451698,-4.61653589798835
"87","1416729_at","Plg","18815","plasminogen",1.52811602729305,6.07369568638569,1.97158369523925,0.0605604572563264,0.0605604572563264,-4.54249646382884
"88","1416731_at","Top2b","21974","topoisomerase (DNA) II beta",-0.0549209459948727,8.3315460927668,-0.105314775394922,0.917021220847957,0.917021220847957,-4.61668669090293
"89","1416735_at","Asah1","11886","N-acylsphingosine amidohydrolase 1",0.265113098416492,8.85979778792863,0.631397895991615,0.533884004487363,0.533884004487363,-4.60820655193864
"90","1416740_at","Col5a1","12831","collagen, type V, alpha 1",0.3617935708495,5.26887942195753,0.73785522824656,0.467918504335799,0.467918504335799,-4.60508652180155
"91","1416766_at","Mtarc2","67247","mitochondrial amidoxime reducing component 2",0.0640217240993586,8.85850335053438,0.155944558366358,0.877410684934168,0.877410684934168,-4.61639275656262
"92","1416775_at","Dmac2","66349","distal membrane arm assembly complex 2",0.0379508474945807,6.92033307697889,0.0920645939227621,0.927428277676215,0.927428277676215,-4.61674484533554
"93","1416799_at","Trpm7","58800","transient receptor potential cation channel, subfamily M, member 7",0.0743864679504895,7.51297984564339,0.167736085145716,0.868228314469482,0.868228314469482,-4.6163080044138
"94","1416802_a_at","Cdca5","67849","cell division cycle associated 5",0.395219114761749,5.99053488753433,0.764132815584608,0.45240477678391,0.45240477678391,-4.60424809852379
"95","1416809_at","Cyp3a11","13112","cytochrome P450, family 3, subfamily a, polypeptide 11",2.66053221495567,6.25888122428382,1.59485014186339,0.124128901615067,0.124128901615067,-4.56575788845778
"96","1416814_at","Tia1","21841","cytotoxic granule-associated RNA binding protein 1",0.0024890934257531,7.16222293776434,0.00486161055526947,0.996162111280085,0.996162111280085,-4.61693287753636
"97","1416858_a_at","Fkbp3","30795","FK506 binding protein 3",-0.081739163037124,8.26226754959453,-0.142922455478824,0.887571738983791,0.887571738983791,-4.61647920607579
"98","1416863_at","Abhd8","64296","abhydrolase domain containing 8",-0.183938015228907,5.88388176696703,-0.37894736187653,0.708134597308324,0.708134597308324,-4.61375669142878
"99","1416871_at","Adam8","11501","a disintegrin and metallopeptidase domain 8",0.0429251592063586,8.55913892483573,0.0664077416960101,0.947615835969826,0.947615835969826,-4.61683528044336
"100","1416881_at","Mcl1","17210","myeloid cell leukemia sequence 1",0.14952550559493,9.59091794128165,0.328961652770466,0.745102983534233,0.745102983534233,-4.61453596059183
"101","1416892_s_at","Fam107b","66540","family with sequence similarity 107, member B",0.0136455972557865,10.6643645390488,0.037424177095591,0.970463395342354,0.970463395342354,-4.61690223668179
"102","1416897_at","Parp9","80285","poly (ADP-ribose) polymerase family, member 9",0.0454722349093082,8.7537366770215,0.100127289798277,0.921093917161662,0.921093917161662,-4.61671038703469
"103","1416915_at","Msh6","17688","mutS homolog 6",-0.119108424933027,6.10427181412684,-0.231176880867214,0.819181488459129,0.819181488459129,-4.61574671868377
"104","1416930_at","Ly6d","17068","lymphocyte antigen 6 family member D",-0.0595622045658466,7.50752425797918,-0.129675723287074,0.897928291320568,0.897928291320568,-4.61655944238595
"105","1416939_at","Ppa1","67895","pyrophosphatase (inorganic) 1",0.0367444789204718,7.26606561105355,0.0970974756613814,0.923473652404797,0.923473652404797,-4.61672367439565
"106","1416957_at","Pou2af1","18985","POU domain, class 2, associating factor 1",-0.130659440538498,9.43128737734662,-0.178218144147887,0.86008148336521,0.86008148336521,-4.61622750466573
"107","1416958_at","Nr1d2","353187","nuclear receptor subfamily 1, group D, member 2",0.0147210584907818,7.59798412929863,0.0259362292710951,0.979527538220658,0.979527538220658,-4.61691843375228
"108","1416983_s_at","Foxo1","56458","forkhead box O1",-0.101352251675758,9.10536793442757,-0.153294912515255,0.87947650169596,0.87947650169596,-4.616410954853
"109","1416985_at","Sirpa","19261","signal-regulatory protein alpha",0.104225978420089,9.00119922983072,0.275442701839721,0.785387390897349,0.785387390897349,-4.61525032651945
"110","1416996_at","Tbc1d8","54610","TBC1 domain family, member 8",0.119737893823809,7.23454523319508,0.208151676743029,0.836906838314467,0.836906838314467,-4.61597092888348
"111","1417009_at","C1ra","50909","complement component 1, r subcomponent A",0.51622267390259,6.21510193860353,1.06114382045371,0.299425924586167,0.299425924586167,-4.59299864364024
"112","1417010_at","Zbtb18","30928","zinc finger and BTB domain containing 18",0.0117961716165773,8.85114093346395,0.0254281740716087,0.97992847469202,0.97992847469202,-4.61691901446704
"113","1417019_a_at","Cdc6","23834","cell division cycle 6",0.182800329539345,4.94178104337423,0.47080035762897,0.642130927167606,0.642130927167606,-4.61204586213746
"114","1417025_at","H2-Eb1","14969","histocompatibility 2, class II antigen E beta",-0.0189678318801967,10.9861367328254,-0.0242678137330565,0.980844203890822,0.980844203890822,-4.61692029769981
"115","1417062_at","Armc10","67211","armadillo repeat containing 10",-0.0711802998928963,7.19417016145645,-0.157954755743084,0.875844011279828,0.875844011279828,-4.61637874293217
"116","1417063_at","C1qb","12260","complement component 1, q subcomponent, beta polypeptide",0.745695383961534,6.61663705421117,1.08817152802491,0.287571285543753,0.287571285543753,-4.5918219779076
"117","1417066_at","Coq8a","67426","coenzyme Q8A",0.088088033080167,7.53615024390599,0.211638554371827,0.834216632716634,0.834216632716634,-4.61593847341502
"118","1417071_s_at","Cyp4v3","102294","cytochrome P450, family 4, subfamily v, polypeptide 3",0.583074697250927,6.77185623826895,1.53632532931559,0.137835454466616,0.137835454466616,-4.56911442069098
"119","1417074_at","Ceacam10","26366","CEA cell adhesion molecule 10",-0.156354101696638,7.03894130907208,-0.137688045758768,0.891661766395476,0.891661766395476,-4.61651184021027
"120","1417075_at","Fam136a","66488","family with sequence similarity 136, member A",0.148479320662839,6.07573410506226,0.354573260919585,0.726076398449558,0.726076398449558,-4.61415014142027
"121","1417111_at","Man1a","17155","mannosidase 1, alpha",0.131138696341079,10.2393041960574,0.366284819481708,0.717434763527516,0.717434763527516,-4.61396428266375
"122","1417114_at","Gmcl1","23885","germ cell-less, spermatogenesis associated 1",0.0627249942871453,6.47592854283165,0.169698905401529,0.866701614521971,0.866701614521971,-4.61629329980255
"123","1417124_at","Dstn","56431","destrin",-0.0116931687881277,11.0765956985234,-0.0291112045238057,0.977022106100977,0.977022106100977,-4.61691454452337
"124","1417126_a_at","Rpl22l1","68028","ribosomal protein L22 like 1",0.0221516499938161,11.395865728709,0.0516623023556085,0.959235100622764,0.959235100622764,-4.61687401359511
"125","1417138_s_at","Polr2e","66420","polymerase (RNA) II (DNA directed) polypeptide E",-0.0343116283743639,8.05687558411888,-0.0789032314980069,0.937778684681814,0.937778684681814,-4.61679489055305
"126","1417141_at","Igtp","16145","interferon gamma induced GTPase",0.108355058279916,11.233523504458,0.254084123374979,0.801644053060019,0.801644053060019,-4.61550055334288
"127","1417153_at","Nacc2","67991","nucleus accumbens associated 2, BEN and BTB (POZ) domain containing",-0.143250706706567,6.382379333504,-0.313322707066742,0.75680388159639,0.75680388159639,-4.61475758512436
"128","1417160_s_at","Wfdc18","14038","WAP four-disulfide core domain 18",0.0673777568832072,6.83305626118104,0.130475250044348,0.897302661090431,0.897302661090431,-4.61655482007352
"129","1417168_a_at","Usp2","53376","ubiquitin specific peptidase 2",0.271753695261387,5.71405881462403,0.699454214674853,0.491145049018167,0.491145049018167,-4.60626353564533
"130","1417171_at","Itk","16428","IL2 inducible T cell kinase",-0.13076674271147,7.89260987185788,-0.198668705161023,0.844233354786148,0.844233354786148,-4.6160564872001
"131","1417185_at","Ly6a","110454","lymphocyte antigen 6 family member A",0.479002484540882,9.07975191966593,0.7079021876822,0.485979380904027,0.485979380904027,-4.60600954780532
"132","1417189_at","Psme2","19188","proteasome (prosome, macropain) activator subunit 2 (PA28 beta)",0.153949325428531,10.8464938248001,0.376888668087758,0.709643525190996,0.709643525190996,-4.6137909109484
"133","1417190_at","Nampt","59027","nicotinamide phosphoribosyltransferase",0.281085690626616,7.85874676611837,0.366579787359618,0.717217605565516,0.717217605565516,-4.61395952535834
"134","1417219_s_at","Tmsb10","19240","thymosin beta 10",-0.0580636942792587,10.387625229611,-0.111987141387385,0.91178616866611,0.91178616866611,-4.61665445580095
"135","1417244_a_at","Irf7","54123","interferon regulatory factor 7",0.167036971307326,10.2897352168114,0.227023905111263,0.822371580321133,0.822371580321133,-4.61578888145906
"136","1417246_at","Pzp","11287","PZP, alpha-2-macroglobulin like",2.60181390591013,6.22797644684612,2.25949173535136,0.0334328162034849,0.0334328162034849,-4.52326444477717
"137","1417268_at","Cd14","12475","CD14 antigen",0.504264664656016,8.87726379370686,0.416602589777273,0.680755747895456,0.680755747895456,-4.61309876067378
"138","1417277_at","Cyp4f16","70101","cytochrome P450, family 4, subfamily f, polypeptide 16",0.0672129884574648,7.10314883610684,0.173373119258953,0.863845204421225,0.863845204421225,-4.61626531657217
"139","1417290_at","Lrg1","76905","leucine-rich alpha-2-glycoprotein 1",0.356680328243119,10.2228676417812,0.262035074614642,0.79558121253948,0.79558121253948,-4.61540973516084
"140","1417291_at","Tnfrsf1a","21937","tumor necrosis factor receptor superfamily, member 1a",0.11856339818355,9.57290690187635,0.246344558968003,0.8075579524866,0.8075579524866,-4.61558629789189
"141","1417292_at","Ifi47","15953","interferon gamma inducible protein 47",0.128168004841179,10.407463423823,0.199347425508383,0.84370849181285,0.84370849181285,-4.6160504952043
"142","1417297_at","Itpr3","16440","inositol 1,4,5-triphosphate receptor 3",-0.0814668451277019,8.15475598916154,-0.152025710943577,0.88046635501753,0.88046635501753,-4.61641956194452
"143","1417300_at","Smpdl3b","100340","sphingomyelin phosphodiesterase, acid-like 3B",0.304489632691377,8.19251733389432,0.35589514911212,0.725099126906412,0.725099126906412,-4.6141294593866
"144","1417314_at","Cfb","14962","complement factor B",0.639105205470512,7.32167576106143,0.573117145366046,0.572017837552969,0.572017837552969,-4.60972248168627
"145","1417321_at","Zcchc7","319885","zinc finger, CCHC domain containing 7",0.0567546354519273,7.83779538324315,0.112383460501076,0.911475347646565,0.911475347646565,-4.6166524789736
"146","1417338_at","Epb42","13828","erythrocyte membrane protein band 4.2",0.0113230988745663,8.57021927514846,0.0187628668366896,0.985188923512172,0.985188923512172,-4.61692556912349
"147","1417346_at","Pycard","66824","PYD and CARD domain containing",0.127471467656356,9.52964299977116,0.337098568739226,0.739039504938391,0.739039504938391,-4.61441645796761
"148","1417364_at","Eef1g","67160","eukaryotic translation elongation factor 1 gamma",0.0478541710647136,11.3864404283606,0.117199412775301,0.907699510467256,0.907699510467256,-4.61662790033619
"149","1417371_at","Peli1","67245","pellino 1",-0.0875487196476517,9.67421703899274,-0.172912675349668,0.864203060062235,0.864203060062235,-4.61626885605328
"150","1417381_at","C1qa","12259","complement component 1, q subcomponent, alpha polypeptide",0.459414154455472,6.8418598941266,0.794767398566055,0.434715015265728,0.434715015265728,-4.60323721891214
"151","1417384_at","Entpd5","12499","ectonucleoside triphosphate diphosphohydrolase 5",0.161950929302282,6.86374856905379,0.309633289224858,0.759573064813186,0.759573064813186,-4.61480832166712
"152","1417385_at","Npepps","19155","aminopeptidase puromycin sensitive",0.064540109509382,8.72862298728779,0.162382686187778,0.872394881987931,0.872394881987931,-4.61634724420538
"153","1417391_a_at","Il16","16170","interleukin 16",0.145579975136318,9.52276212331964,0.342281828402356,0.73518599809438,0.73518599809438,-4.61433884060459
"154","1417392_a_at","Slc7a7","20540","solute carrier family 7 (cationic amino acid transporter, y+ system), member 7",0.248798796089575,7.14050615069573,0.4148407384542,0.682027196370076,0.682027196370076,-4.61313089554914
"155","1417409_at","Jun","16476","jun proto-oncogene",0.140320510020328,5.89594731559383,0.24846748731145,0.805934613275335,0.805934613275335,-4.61556303978271
"156","1417420_at","Ccnd1","12443","cyclin D1",0.339615872672965,5.83803403007847,0.579096828444408,0.568042485960431,0.568042485960431,-4.60957331131634
"157","1417444_at","E2f5","13559","E2F transcription factor 5",-0.0162035914243521,4.9155445628576,-0.0344688257196369,0.97279486848501,0.97279486848501,-4.61690696451857
"158","1417460_at","Ifitm2","80876","interferon induced transmembrane protein 2",0.154294593952738,11.2209803410815,0.207404961913702,0.837483211206904,0.837483211206904,-4.61597780963583
"159","1417512_at","Evi5","14020","ecotropic viral integration site 5",0.377597543938491,5.15269504149195,0.909074978994685,0.372554584270178,0.372554584270178,-4.59915490897423
"160","1417527_at","Ap3m2","64933","adaptor-related protein complex 3, mu 2 subunit",-0.0879930611316633,6.40207643668915,-0.224429108392627,0.824366355599005,0.824366355599005,-4.61581484030797
"161","1417540_at","Elf1","13709","E74 like ETS transcription factor 1",0.0372868731631328,9.09869889627402,0.100960795790586,0.920439379743891,0.920439379743891,-4.61670666017958
"162","1417542_at","Rps6ka2","20112","ribosomal protein S6 kinase, polypeptide 2",0.048317891225496,7.15065730544531,0.113285527566641,0.910767937764723,0.910767937764723,-4.6166479535089
"163","1417561_at","Apoc1","11812","apolipoprotein C-I",1.75499015592822,6.70896962469626,2.0236214871692,0.0545430172932467,0.0545430172932467,-4.53909603748775
"164","1417566_at","Abhd5","67469","abhydrolase domain containing 5",0.128507149490218,6.63528401404372,0.333552637154529,0.741679770129874,0.741679770129874,-4.61446888754162
"165","1417585_at","Nup210","54563","nucleoporin 210",0.0190497034187906,9.38873405338162,0.0457997404718714,0.963857454341486,0.963857454341486,-4.61688672665895
